account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,latest_sub_id,latest_sub_start,latest_sub_end,current_plan,current_seats,current_mrr,is_trial_current,has_upgraded,has_downgraded,is_currently_active,current_sub_duration_days,total_subscriptions,first_sub_date,avg_mrr,max_mrr,total_mrr_paid,total_upgrades,total_downgrades,churn_count,latest_churn_date,primary_churn_reason,all_churn_feedback,total_tickets,high_priority_tickets,avg_resolution_hours,avg_satisfaction,total_escalations,avg_first_response_mins,total_feature_events,total_feature_uses,total_usage_seconds,total_errors,beta_feature_uses,has_churned,customer_lifetime_days,customer_lifetime_months,cohort_month,ticket_intensity,error_intensity,lifetime_months_rounded,ticket_segment,engagement_level,used_beta
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,False,S-2cc962,2024-10-16,2024-10-28,Enterprise,14,2786,False,False,False,True,552,6,2024-07-15,1975.3333333333333,2786,11852,3,0,1.0,2024-05-05,budget,too expensive,3.0,3.0,41.333333333333336,3.0,0.0,79.33333333333333,15,143,43699,13,3,True,31,1.0,2024-04,3.0,0.8666666666666667,1,3-5 Tickets,Low (Bottom 25%),True
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,S-bf304b,2024-12-27,2024-12-29,Enterprise,18,3582,False,False,False,True,480,11,2024-10-18,2264.2727272727275,7960,24907,3,0,0.0,,,,5.0,2.0,21.8,4.0,1.0,66.2,59,565,172626,26,6,False,564,18.8,2024-10,0.26595744680851063,0.4406779661016949,19,3-5 Tickets,High (50-75%),True
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,S-8bb388,2024-08-22,2024-09-07,Enterprise,50,9950,False,False,False,True,607,12,2024-04-21,2543.6666666666665,9950,30524,0,0,0.0,,,,7.0,5.0,25.571428571428573,3.6,1.0,62.285714285714285,66,644,189514,40,7,False,754,25.1,2024-03,0.2788844621513944,0.6060606060606061,25,6+ Tickets,Power User (Top 25%),True
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,S-3dc066,2024-11-20,,Basic,21,399,False,False,False,True,517,8,2023-12-27,1593.375,4378,12747,0,1,2.0,2024-10-10,features,switched to competitor | too expensive,9.0,6.0,35.666666666666664,3.8,0.0,83.44444444444444,48,500,137958,32,6,True,288,9.6,2023-12,0.9375,0.6666666666666666,10,6+ Tickets,Medium (25-50%),True
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,S-2c3d7d,2024-12-31,,Pro,14,686,False,False,False,True,476,9,2023-11-15,1322.4444444444443,2985,11902,1,0,0.0,,,,4.0,2.0,27.5,4.0,0.0,101.25,32,337,87045,13,6,False,1168,38.9,2023-02,0.10282776349614396,0.40625,39,3-5 Tickets,Low (Bottom 25%),True
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,False,S-35c8a3,2024-12-22,,Enterprise,41,8159,False,False,False,True,485,10,2024-11-10,3542.4,8159,35424,1,0,0.0,,,,3.0,2.0,57.0,4.0,0.0,172.33333333333334,43,439,133397,21,5,False,546,18.2,2024-10,0.16483516483516483,0.4883720930232558,18,3-5 Tickets,Medium (25-50%),True
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,S-326691,2024-11-24,2024-12-22,Basic,21,399,False,False,False,False,28,7,2024-05-15,1689.2857142857142,4179,11825,3,0,1.0,2024-11-09,budget,missing features,7.0,4.0,26.714285714285715,4.333333333333333,0.0,96.28571428571429,45,401,122954,26,5,True,205,6.8,2024-04,1.0294117647058825,0.5777777777777777,7,6+ Tickets,Medium (25-50%),True
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,S-cd8a6a,2024-11-04,,Pro,10,490,False,False,False,True,533,6,2024-08-17,1718.6666666666667,3184,10312,1,0,0.0,,,,1.0,1.0,25.0,3.0,0.0,115.0,32,347,104442,21,5,False,621,20.7,2024-08,0.04830917874396135,0.65625,21,1-2 Tickets,Low (Bottom 25%),True
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,S-1e3a06,2024-12-26,,Enterprise,2,398,False,False,False,True,481,9,2023-09-06,571.3333333333334,1421,5142,1,0,0.0,,,,3.0,2.0,34.666666666666664,5.0,0.0,79.33333333333333,45,444,142589,19,5,False,1052,35.1,2023-06,0.08547008547008547,0.4222222222222222,35,3-5 Tickets,Medium (25-50%),True
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,S-d9f26e,2024-12-27,2024-11-19,Basic,29,551,False,False,False,True,480,8,2023-06-03,402.75,1349,3222,0,0,3.0,2024-09-01,competitor,switched to competitor | missing features | missing features,3.0,1.0,28.666666666666668,3.0,0.0,92.0,38,380,93251,16,2,True,523,17.4,2023-03,0.1724137931034483,0.42105263157894735,17,3-5 Tickets,Low (Bottom 25%),True
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,S-0f949d,2024-12-29,,Pro,9,441,False,False,False,True,478,5,2024-12-26,2200.6,9950,11003,0,0,2.0,2024-12-27,budget,too expensive,5.0,1.0,34.2,3.6,0.0,113.6,25,268,65581,16,4,True,2,0.1,2024-12,50.0,0.64,0,3-5 Tickets,Low (Bottom 25%),True
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,S-29ccb8,2024-12-28,2024-12-26,Basic,25,475,False,False,False,True,479,12,2024-09-18,1512.25,4975,18147,1,0,2.0,2024-10-03,unknown,switched to competitor,1.0,0.0,68.0,5.0,0.0,117.0,65,663,188047,38,4,True,17,0.6,2024-09,1.6666666666666667,0.5846153846153846,1,1-2 Tickets,Power User (Top 25%),True
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,S-938952,2024-12-18,2024-12-15,Pro,12,588,False,False,False,True,489,11,2024-03-08,1191.5454545454545,3087,13107,1,1,2.0,2024-11-20,budget,missing features | too expensive,2.0,1.0,53.0,5.0,0.0,109.5,42,420,122432,14,5,True,271,9.0,2024-02,0.2222222222222222,0.3333333333333333,9,1-2 Tickets,Medium (25-50%),True
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,S-c0820a,2024-12-26,2024-12-20,Pro,26,1274,False,False,False,True,481,5,2024-11-12,2605.6,5174,13028,0,0,2.0,2024-11-21,features,too expensive | missing features,3.0,2.0,34.333333333333336,4.0,0.0,60.0,19,189,65006,6,1,True,28,0.9,2024-10,3.333333333333333,0.3157894736842105,1,3-5 Tickets,Low (Bottom 25%),True
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,S-dc77b7,2024-12-29,,Basic,20,380,False,False,False,True,478,10,2024-11-26,1635.1,5572,16351,2,0,0.0,,,,4.0,1.0,34.5,4.0,0.0,81.75,45,465,128809,32,3,False,512,17.1,2024-11,0.23391812865497075,0.7111111111111111,17,3-5 Tickets,Medium (25-50%),True
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,S-3a5c75,2024-12-05,,Basic,17,323,False,False,False,True,502,12,2023-12-12,2443.3333333333335,15522,29320,2,0,2.0,2024-08-26,features,switched to competitor,2.0,0.0,44.5,5.0,0.0,139.0,54,551,170966,26,5,True,262,8.7,2023-12,0.2298850574712644,0.48148148148148145,9,1-2 Tickets,High (50-75%),True
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,S-de9b4b,2024-11-06,2024-09-22,Pro,36,1764,False,False,False,True,531,13,2024-01-13,1394.7692307692307,5771,18132,2,0,0.0,,,,7.0,5.0,52.57142857142857,3.6666666666666665,1.0,89.42857142857143,69,660,190076,30,11,False,889,29.6,2023-11,0.23648648648648649,0.43478260869565216,30,6+ Tickets,Power User (Top 25%),True
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,S-1a3627,2024-12-31,2024-11-02,Basic,26,0,True,False,False,True,476,9,2024-08-08,1686.7777777777778,5572,15181,3,0,1.0,2024-08-12,support,,5.0,5.0,27.0,4.0,0.0,59.2,37,363,111108,26,3,True,17,0.6,2024-07,8.333333333333334,0.7027027027027027,1,3-5 Tickets,Low (Bottom 25%),True
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,S-b37b2a,2024-12-08,,Pro,11,539,False,True,False,True,499,4,2024-11-19,3770.25,8771,15081,1,0,2.0,2024-12-09,budget,missing features | too expensive,4.0,1.0,45.75,4.0,0.0,55.0,20,211,62349,16,3,True,22,0.7,2024-11,5.714285714285714,0.8,1,3-5 Tickets,Low (Bottom 25%),True
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,S-eb4b0a,2024-12-28,,Basic,32,608,False,False,False,True,479,12,2024-01-07,2714.5,6368,32574,2,1,1.0,2024-03-21,competitor,missing features,3.0,1.0,41.0,3.5,0.0,91.0,62,612,176628,36,10,True,75,2.5,2024-01,1.2,0.5806451612903226,2,3-5 Tickets,High (50-75%),True
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,S-19029a,2024-12-11,2024-07-23,Pro,17,833,False,False,False,True,496,12,2024-01-03,3583.25,14925,42999,2,0,1.0,2024-10-24,budget,,6.0,3.0,41.666666666666664,4.0,0.0,88.83333333333333,68,631,181302,34,5,True,313,10.4,2023-12,0.5769230769230769,0.5,10,6+ Tickets,Power User (Top 25%),True
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,S-efdeae,2024-10-23,2024-10-08,Enterprise,49,9751,False,False,False,True,545,7,2023-11-20,3815.0,9751,26705,1,1,1.0,2023-06-16,unknown,,4.0,1.0,43.75,4.0,0.0,100.25,38,352,97381,11,1,True,87,2.9,2023-03,1.3793103448275863,0.2894736842105263,3,3-5 Tickets,Low (Bottom 25%),True
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,S-2ccc04,2024-10-18,,Enterprise,11,2189,False,False,False,True,550,4,2024-08-28,2736.25,6567,10945,0,0,0.0,,,,2.0,1.0,57.5,,0.0,128.5,18,185,75595,15,4,False,654,21.8,2024-07,0.09174311926605504,0.8333333333333334,22,1-2 Tickets,Low (Bottom 25%),True
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,S-3c87b4,2024-12-10,2024-08-13,Pro,41,2009,False,False,False,True,497,10,2023-06-04,3068.8,12935,30688,1,0,3.0,2024-12-29,pricing,missing features | missing features | missing features,2.0,1.0,43.5,3.0,0.0,136.5,50,488,143502,33,7,True,594,19.8,2023-05,0.10101010101010101,0.66,20,1-2 Tickets,Medium (25-50%),True
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,S-f9b4d8,2024-12-31,,Pro,21,1029,False,False,False,True,476,9,2024-12-11,1835.5555555555557,4179,16520,0,1,0.0,,,,2.0,1.0,36.5,3.0,0.0,78.0,46,481,126424,17,3,False,497,16.6,2024-12,0.12048192771084336,0.3695652173913043,17,1-2 Tickets,Medium (25-50%),True
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,S-4df6ec,2024-11-02,2024-04-02,Basic,10,190,False,False,False,True,535,10,2024-04-01,1521.7,6027,15217,1,0,2.0,2024-10-03,pricing,switched to competitor,7.0,5.0,27.714285714285715,4.2,1.0,86.14285714285714,46,474,171153,20,2,True,193,6.4,2024-03,1.09375,0.43478260869565216,6,6+ Tickets,Medium (25-50%),True
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,S-cd6d68,2024-12-30,2024-12-31,Pro,87,4263,False,False,False,True,477,11,2024-09-27,7996.090909090909,17313,87957,2,1,1.0,2024-11-25,pricing,too expensive,4.0,2.0,18.75,4.0,1.0,97.0,60,587,168767,45,7,True,69,2.3,2024-09,1.7391304347826089,0.75,2,3-5 Tickets,High (50-75%),True
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,S-1c2a4a,2024-12-29,,Pro,24,1176,False,False,False,True,478,12,2024-07-12,2379.8333333333335,7761,28558,1,0,0.0,,,,3.0,0.0,17.0,5.0,0.0,99.0,55,571,166390,26,6,False,660,22.0,2024-06,0.13636363636363635,0.4727272727272727,22,3-5 Tickets,High (50-75%),True
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,S-934bd4,2024-11-04,2024-12-30,Basic,16,304,False,False,False,True,533,6,2024-05-13,802.0,1813,4812,2,0,3.0,2024-09-02,budget,switched to competitor | switched to competitor,4.0,1.0,32.25,5.0,1.0,83.25,30,284,89582,13,3,True,234,7.8,2024-01,0.5128205128205129,0.43333333333333335,8,3-5 Tickets,Low (Bottom 25%),True
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,S-550202,2024-12-17,,Basic,23,437,False,False,False,True,490,7,2024-04-05,1064.5714285714287,4577,7452,2,0,2.0,2024-06-30,pricing,missing features | missing features,11.0,5.0,32.72727272727273,4.142857142857143,0.0,106.36363636363636,30,315,93609,11,1,True,155,5.2,2024-01,2.1153846153846154,0.36666666666666664,5,6+ Tickets,Low (Bottom 25%),True
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,S-d98caa,2024-12-29,,Enterprise,70,13930,False,False,False,True,478,11,2024-09-19,6363.636363636364,13930,70000,2,0,1.0,2024-12-05,unknown,switched to competitor,4.0,1.0,54.75,3.75,1.0,106.25,54,566,149461,31,5,True,85,2.8,2024-09,1.4285714285714286,0.5740740740740741,3,3-5 Tickets,High (50-75%),True
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,S-0bccd9,2024-12-25,,Basic,39,741,False,False,True,True,482,8,2024-05-23,3803.25,11144,30426,3,1,3.0,2024-12-21,competitor,switched to competitor | missing features,3.0,1.0,51.333333333333336,3.3333333333333335,0.0,67.0,49,482,152806,25,5,True,228,7.6,2024-05,0.39473684210526316,0.5102040816326531,8,3-5 Tickets,Medium (25-50%),True
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,S-03bfa3,2024-12-27,,Basic,35,665,False,False,False,True,480,7,2024-06-26,1770.0,6965,12390,1,0,0.0,,,,6.0,4.0,41.166666666666664,4.2,1.0,65.83333333333333,32,321,89391,9,1,False,678,22.6,2024-06,0.2654867256637168,0.28125,23,6+ Tickets,Low (Bottom 25%),True
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,S-d92159,2024-12-22,2024-11-02,Pro,5,245,False,False,False,True,485,10,2024-04-09,537.5,3184,5375,0,0,1.0,2024-09-03,competitor,too expensive,1.0,1.0,16.0,,0.0,1.0,48,519,161097,31,8,True,151,5.0,2024-04,0.2,0.6458333333333334,5,1-2 Tickets,Medium (25-50%),True
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,S-d031a4,2024-10-09,2024-11-10,Pro,44,2156,False,False,False,True,559,8,2023-12-01,2259.0,4577,18072,2,0,2.0,2024-11-07,budget,too expensive | too expensive,4.0,2.0,29.5,4.0,0.0,39.25,40,379,119522,18,4,True,449,15.0,2023-08,0.26666666666666666,0.45,15,3-5 Tickets,Medium (25-50%),True
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,S-aaed3e,2024-12-18,,Pro,9,0,True,False,False,True,489,11,2023-05-24,2052.909090909091,10149,22582,0,0,0.0,,,,0.0,0.0,,,0.0,,71,679,196287,30,6,False,1152,38.4,2023-02,0.0,0.4225352112676056,38,No Tickets,Power User (Top 25%),True
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,S-eccbe0,2024-12-07,2024-04-29,Pro,31,1519,False,False,False,True,500,11,2023-04-03,3784.5454545454545,6169,41630,1,1,1.0,2023-12-30,support,switched to competitor,4.0,2.0,30.25,4.0,0.0,119.0,61,638,187024,27,3,True,280,9.3,2023-03,0.4301075268817204,0.4426229508196721,9,3-5 Tickets,High (50-75%),True
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,S-01ae7f,2024-12-25,,Pro,43,0,True,False,False,True,482,5,2024-10-27,3586.2,8557,17931,0,0,3.0,2024-12-05,features,missing features | too expensive,6.0,4.0,24.666666666666668,4.0,0.0,94.33333333333333,39,398,110855,18,5,True,39,1.3,2024-10,4.615384615384615,0.46153846153846156,1,6+ Tickets,Medium (25-50%),True
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,S-27c993,2024-11-17,2024-10-21,Enterprise,4,796,False,False,False,True,520,11,2023-12-10,1120.5454545454545,5771,12326,1,0,2.0,2024-09-04,pricing,too expensive | too expensive,2.0,1.0,28.0,3.0,1.0,100.0,55,567,174302,32,8,True,319,10.6,2023-10,0.18867924528301888,0.5818181818181818,11,1-2 Tickets,High (50-75%),True
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,S-c51ab8,2024-11-19,2024-11-08,Enterprise,41,8159,False,False,False,True,518,10,2024-05-18,4363.3,10547,43633,0,0,1.0,2024-05-17,support,,5.0,2.0,24.4,3.2,0.0,55.0,50,462,130873,43,4,True,22,0.7,2024-04,7.142857142857143,0.86,1,3-5 Tickets,Medium (25-50%),True
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,S-c43200,2024-12-15,,Enterprise,32,6368,False,False,False,True,492,6,2024-01-06,1506.0,6368,9036,0,0,0.0,,,,4.0,2.0,44.75,3.5,1.0,116.5,31,306,104197,18,4,False,944,31.5,2023-09,0.12698412698412698,0.5806451612903226,32,3-5 Tickets,Low (Bottom 25%),True
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,S-ba228b,2024-12-20,2024-11-24,Basic,29,551,False,False,False,True,487,12,2024-09-26,2409.4166666666665,5771,28913,1,0,1.0,2024-10-07,features,too expensive,3.0,1.0,36.333333333333336,4.5,0.0,88.33333333333333,55,517,150997,26,5,True,22,0.7,2024-09,4.285714285714286,0.4727272727272727,1,3-5 Tickets,High (50-75%),True
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,S-cc80ee,2024-12-12,,Enterprise,23,4577,False,False,False,True,495,5,2023-12-14,2238.8,5572,11194,0,0,1.0,2024-08-29,features,,5.0,2.0,41.2,4.0,0.0,91.8,28,265,80423,25,4,True,298,9.9,2023-11,0.5050505050505051,0.8928571428571429,10,3-5 Tickets,Low (Bottom 25%),True
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,S-175429,2024-12-23,,Basic,29,551,False,False,False,True,484,4,2024-10-07,848.25,1421,3393,0,0,1.0,2024-10-23,budget,too expensive,5.0,1.0,42.6,3.0,0.0,77.2,23,226,64973,17,3,True,24,0.8,2024-09,6.25,0.7391304347826086,1,3-5 Tickets,Low (Bottom 25%),True
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,S-5aff5f,2024-11-30,2024-11-24,Basic,26,494,False,False,False,True,507,14,2024-07-14,1023.3571428571429,5174,14327,1,2,1.0,2024-08-06,budget,switched to competitor,5.0,3.0,39.8,4.25,1.0,91.6,68,679,194022,46,5,True,35,1.2,2024-07,4.166666666666667,0.6764705882352942,1,3-5 Tickets,Power User (Top 25%),True
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,S-e44831,2024-12-26,2024-12-29,Pro,28,1372,False,False,False,True,481,11,2023-06-29,2180.909090909091,9751,23990,2,1,0.0,,,,3.0,2.0,22.333333333333332,4.0,0.0,102.33333333333333,60,618,190070,42,2,False,1059,35.3,2023-05,0.08498583569405099,0.7,35,3-5 Tickets,High (50-75%),True
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,S-6754a4,2024-10-17,2024-09-29,Basic,10,190,False,False,False,True,551,10,2023-12-12,1175.6,5174,11756,0,1,1.0,2024-09-28,features,,5.0,4.0,50.4,4.2,0.0,116.2,40,400,117267,27,4,True,390,13.0,2023-09,0.38461538461538464,0.675,13,3-5 Tickets,Medium (25-50%),True
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,S-878fe0,2024-12-10,2024-11-26,Pro,87,4263,False,False,False,True,497,18,2024-01-31,7230.666666666667,17313,130152,2,0,0.0,,,,4.0,2.0,29.5,4.0,0.0,38.0,80,807,271652,71,8,False,837,27.9,2024-01,0.14336917562724016,0.8875,28,3-5 Tickets,Power User (Top 25%),True
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,S-d1fb2e,2024-08-04,,Enterprise,30,5970,False,False,False,True,625,7,2024-06-23,2848.5714285714284,5970,19940,1,2,3.0,2024-12-21,budget,switched to competitor | too expensive,5.0,3.0,34.8,4.5,1.0,112.6,42,407,124321,24,0,True,201,6.7,2024-06,0.7462686567164178,0.5714285714285714,7,3-5 Tickets,Medium (25-50%),False
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,S-e33883,2024-12-22,2024-11-25,Pro,30,0,True,False,False,True,485,10,2024-10-12,1555.7,5970,15557,1,0,0.0,,,,6.0,0.0,49.833333333333336,4.0,0.0,118.33333333333333,50,484,130826,22,7,False,556,18.5,2024-10,0.32432432432432434,0.44,18,6+ Tickets,Medium (25-50%),True
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,S-3d4f7a,2024-12-21,2023-10-09,Pro,42,2058,False,False,False,True,486,10,2023-03-09,3616.2,8358,36162,2,0,1.0,2023-05-05,budget,too expensive,9.0,4.0,44.55555555555556,4.0,0.0,82.55555555555556,49,493,160744,28,5,True,108,3.6,2023-01,2.5,0.5714285714285714,4,6+ Tickets,Medium (25-50%),True
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,S-240a09,2024-12-30,2024-12-16,Pro,19,931,False,True,False,True,477,9,2024-11-10,4083.8888888888887,18109,36755,2,0,1.0,2024-11-13,unknown,too expensive,4.0,2.0,59.5,,1.0,41.0,46,473,151483,23,2,True,10,0.3,2024-11,13.333333333333334,0.5,0,3-5 Tickets,Medium (25-50%),True
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,S-711528,2024-09-25,2024-10-13,Basic,18,342,False,False,False,True,573,11,2023-03-19,569.8181818181819,2499,6268,2,0,1.0,2024-10-15,features,too expensive,6.0,4.0,36.833333333333336,3.25,0.0,86.16666666666667,55,576,166772,37,5,True,608,20.3,2023-02,0.29556650246305416,0.6727272727272727,20,6+ Tickets,High (50-75%),True
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,S-b76ba6,2024-12-14,2024-12-16,Pro,18,882,False,False,False,True,493,19,2024-05-10,1450.3684210526317,5572,27557,3,0,0.0,,,,4.0,2.0,21.0,3.5,0.0,34.0,80,793,245619,53,9,False,731,24.4,2024-04,0.1639344262295082,0.6625,24,3-5 Tickets,Power User (Top 25%),True
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,S-ef7534,2024-12-20,2024-12-31,Pro,3,147,False,False,False,False,11,10,2024-04-24,1432.2,5970,14322,1,0,1.0,2024-08-08,features,missing features,0.0,0.0,,,0.0,,52,529,139609,28,4,True,117,3.9,2024-04,0.0,0.5384615384615384,4,No Tickets,High (50-75%),True
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,S-de3416,2024-12-15,,Pro,47,2303,False,False,False,True,492,9,2023-06-14,3141.4444444444443,9950,28273,0,0,2.0,2024-04-14,pricing,too expensive | missing features,4.0,1.0,47.0,5.0,0.0,95.25,52,512,155107,31,6,True,427,14.2,2023-02,0.28169014084507044,0.5961538461538461,14,3-5 Tickets,High (50-75%),True
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,S-bd5207,2024-12-05,,Basic,69,1311,False,False,False,True,502,5,2024-07-30,2553.0,3381,12765,1,1,2.0,2024-12-19,features,missing features,7.0,3.0,30.714285714285715,3.5,0.0,105.57142857142857,19,205,57582,11,1,True,162,5.4,2024-07,1.2962962962962963,0.5789473684210527,5,6+ Tickets,Low (Bottom 25%),True
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,S-c62428,2024-11-17,2024-10-30,Enterprise,105,20895,False,False,False,True,520,11,2024-02-27,8610.0,20895,94710,3,0,0.0,,,,2.0,2.0,38.5,3.5,0.0,75.0,68,685,212120,30,4,False,841,28.0,2024-01,0.07142857142857142,0.4411764705882353,28,1-2 Tickets,Power User (Top 25%),True
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,S-f52c97,2024-11-17,2024-12-29,Basic,28,532,False,False,True,True,520,16,2023-06-03,1803.875,5572,28862,2,1,0.0,,,,3.0,1.0,40.333333333333336,4.0,0.0,67.66666666666667,91,902,267400,43,14,False,1079,36.0,2023-05,0.08333333333333333,0.4725274725274725,36,3-5 Tickets,Power User (Top 25%),True
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,S-74704b,2024-12-15,2024-06-12,Pro,33,1617,False,False,False,True,492,16,2024-04-01,1641.0,6567,26256,0,1,1.0,2024-08-11,features,too expensive,4.0,2.0,30.75,3.0,0.0,85.75,82,796,263767,34,8,True,138,4.6,2024-03,0.8695652173913044,0.4146341463414634,5,3-5 Tickets,Power User (Top 25%),True
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,S-e98d6b,2024-12-31,2024-12-30,Basic,15,285,False,False,False,True,476,11,2024-12-13,2595.3636363636365,11741,28549,0,1,1.0,2024-12-14,support,missing features,5.0,3.0,23.8,3.0,0.0,90.2,52,509,168199,24,3,True,5,0.2,2024-12,25.0,0.46153846153846156,0,3-5 Tickets,High (50-75%),True
